port_id,name,country,latitude,longitude
wpi:16515,Antioch,United States,38.016666999999998,-121.799999999999997
wpi:36260,Paimpol,France,48.783332999999999,-3.050000000000000
wpi:42400,Porthmos Evripou,Greece,38.466667000000001,23.583333000000000
wpi:41590,Risan,Montenegro,42.516666999999998,18.699999999999999
wpi:39360,San Remo,Italy,43.817000000000000,7.786000000000000
wpi:41220,Zadar,Croatia,44.116667000000000,15.216666999999999
wpi:45865,Pepel,Sierra Leone,8.583333000000000,-13.050000000000001
wpi:38720,Port-Vendres,France,42.516666999999998,3.116667000000000
wpi:38580,Palamos,Spain,41.833333000000003,3.116667000000000
wpi:37400,Puerto De Bilbao,Spain,43.350000000000001,-3.050000000000000
wpi:42470,Volos,Greece,39.366667000000000,22.949999999999999
wpi:36300,Treguier,France,48.783332999999999,-3.233333000000000
wpi:6840,Vinalhaven,United States,44.049999999999997,-68.833332999999996
wpi:45762,Port Nador,Morocco,35.283332999999999,-2.933333000000000
wpi:46820,Port Elizabeth,South Africa,-33.951944443999999,25.642499999999998
wpi:40940,Rovinj,Croatia,45.083333000000003,13.633333000000000
wpi:41320,Split,Croatia,43.500000000000000,16.433333000000001
wpi:38920,Saint-Tropez,France,43.266666999999998,6.633333000000000
wpi:42530,Thessaloniki,Greece,40.633333000000000,22.933333000000001
wpi:43210,Rodhos,Greece,36.450000000000003,28.233332999999998
wpi:45380,Skhira,Tunisia,34.283332999999999,10.100000000000000
wpi:38630,Palma De Mallorca,Spain,39.566667000000002,2.633333000000000
wpi:41730,Preveza,Greece,38.950000000000003,20.750000000000000
wpi:40615,Vasto,Italy,42.116667000000000,14.716666999999999
wpi:45753,Tangier-Mediterranean,Morocco,35.899999999999999,-5.516667000000000
wpi:45797,Safi,Morocco,32.299999999999997,-9.250000000000000
wpi:46045,Sekondi,Ghana,4.950000000000000,-1.700000000000000
wpi:39070,Porto Vecchio,France,41.583333000000003,9.283333000000001
wpi:16200,Port San Luis,United States,35.166666999999997,-120.750000000000000
wpi:37690,San Ciprian,Spain,43.700000000000003,-7.433333000000000
wpi:38540,Tarragona,Spain,41.100000000000001,1.233333000000000
wpi:38670,Puerto De Alcudia,Spain,39.833333000000003,3.133333000000000
wpi:36130,Saint-Malo,France,48.649999999999999,-2.016667000000000
wpi:37900,Vigo,Spain,42.233333000000002,-8.716666999999999
wpi:43390,Tekirdag,Turkey,40.983333000000002,27.516667000000002
wpi:41620,Tivat,Montenegro,42.433332999999998,18.699999999999999
wpi:42850,Samos,Greece,37.750000000000000,26.966667000000001
wpi:38543,Villanueva Y Geltru,Spain,41.233333000000002,1.733333000000000
wpi:40960,Pula,Croatia,44.883333000000000,13.800000000000001
wpi:38180,Puerto Del Rosario,Spain,28.500000000000000,-13.850000000000000
wpi:41660,Shengjin,Albania,41.816667000000002,19.600000000000001
wpi:38570,San Feliu De Guixols,Spain,41.783332999999999,3.033333000000000
wpi:39440,Savona,Italy,44.316667000000002,8.500000000000000
wpi:38750,Sete,France,43.399999999999999,3.700000000000000
wpi:8810,Slidell,United States,30.266667000000002,-89.783332999999999
wpi:47030,Tanga,Tanzania,-5.083333000000000,39.116667000000000
wpi:36040,Saint Helier Harbour,Jersey,49.183332999999998,-2.116667000000000
wpi:43150,Sitia,Greece,35.216667000000001,26.133333000000000
wpi:45818,St Louis,Senegal,16.016667000000002,-16.516667000000002
wpi:38480,Valencia,Spain,39.450000000000003,-0.316667000000000
wpi:37830,Villagarcia De Arosa,Spain,42.600000000000001,-8.766667000000000
wpi:38590,Rosas,Spain,42.266666999999998,3.183333000000000
wpi:38490,Sagunto,Spain,39.649999999999999,-0.216667000000000
wpi:11934,Puerto Prodeco,Colombia,11.150000000000000,-74.216667000000001
wpi:40505,Torre Del Greco,Italy,40.783332999999999,14.366667000000000
wpi:16030,Wilson Cove,United States,33.000000000000000,-118.549999999999997
wpi:44803,Yakacik,Turkey,36.716667000000001,36.183332999999998
wpi:38395,Puerto De Carboneras,Spain,37.000000000000000,-1.883333000000000
wpi:46940,Pemba,Mozambique,-12.966666999999999,40.500000000000000
wpi:37670,Ribadeo,Spain,43.533332999999999,-7.033333000000000
wpi:41090,Senj,Croatia,44.983333000000002,14.900000000000000
wpi:45435,Tazerka Oil Terminal,Tunisia,36.600000000000001,11.683332999999999
wpi:60435,Sokch'o Hang,South Korea,38.200000000000003,128.599999999999994
wpi:62078,Tonda,Japan,34.033332999999999,131.750000000000000
wpi:16510,Pittsburg,United States,38.033332999999999,-121.883332999999993
wpi:61380,Tokyo Ko,Japan,35.666666999999997,139.750000000000000
wpi:59680,Port Ozamis,Philippines,8.133333000000000,123.849999999999994
wpi:62255,Yatsushiro Ko,Japan,32.500000000000000,130.533332999999999
wpi:8050,Wilmington,United States,39.733333000000002,-75.549999999999997
wpi:62115,Tobata,Japan,33.916666999999997,130.816666999999995
wpi:49850,Pulau Pinang,Malaysia,5.416667000000000,100.349999999999994
wpi:49930,Port Klang,Malaysia,3.000000000000000,101.400000000000006
wpi:48240,Qalhat Lng Terminal,Oman,22.683333000000001,59.399999999999999
wpi:61420,Shimoda Ko,Japan,34.666666999999997,138.949999999999989
wpi:51870,Stagen,Indonesia,-3.300000000000000,116.150000000000006
wpi:59340,Surigao City,Philippines,9.783333000000001,125.500000000000000
wpi:62165,Saganoseki Ko,Japan,33.250000000000000,131.866667000000007
wpi:57950,Peng-Hu Kang,Taiwan,23.583333000000000,119.533332999999999
wpi:61690,Ube Ko,Japan,33.933332999999998,131.233332999999988
wpi:60190,Tianjin Xin Gang,China,38.966667000000001,117.833332999999996
wpi:48155,Ras Isa Marine Terminal,Yemen,15.133333000000000,42.600000000000001
wpi:7405,Tiverton,United States,41.633333000000000,-71.216667000000001
wpi:62077,Takuma,Japan,34.216667000000001,133.683333000000005
wpi:7980,South Amboy,United States,40.483333000000002,-74.266666999999998
wpi:11470,Port Louis,Guadeloupe,16.416667000000000,-61.533332999999999
wpi:8115,Paulsboro,United States,39.850000000000001,-75.250000000000000
wpi:61415,Tagonoura Ko,Japan,35.133333000000000,138.699999999999989
wpi:50600,Uleelheue,Indonesia,5.566667000000000,95.283332999999999
wpi:10960,Pepillo Salcedo,Dominican Republic,19.699999999999999,-71.750000000000000
wpi:59150,Port Capiz,Philippines,11.600000000000000,122.716667000000001
wpi:61802,Uchiura,Japan,35.516666999999998,135.500000000000000
wpi:60200,Qinhuangdao,China,39.933332999999998,119.616667000000007
wpi:61566,Shikama,Japan,34.766666999999998,134.650000000000006
wpi:7560,Port Jefferson,United States,40.950000000000003,-73.083332999999996
wpi:60220,Yingkou,China,40.683332999999998,122.233333000000002
wpi:48267,Zirkuh Oil Field,United Arab Emirates,24.866667000000000,53.049999999999997
wpi:49995,Serangoon Harbor,Singapore,1.400000000000000,103.950000000000003
wpi:49910,Teluk Anson,Malaysia,4.016667000000000,101.016666999999998
wpi:62120,Wakamatsu Ko,Japan,33.899999999999999,130.816666999999995
wpi:48320,Sitrah,Bahrain,26.166667000000000,50.666666999999997
wpi:62380,Sasebo,Japan,33.166666999999997,129.716667000000001
wpi:57995,Port San Vicente,Philippines,18.516667000000002,122.133332999999993
wpi:49770,Phuket,Thailand,7.833333000000000,98.400000000000006
wpi:62110,Sakaide Ko,Japan,34.333333000000003,133.849999999999994
wpi:61500,Toba,Japan,34.483333000000002,136.849999999999994
wpi:54575,Point Murat,Australia,-21.816666999999999,114.183333000000005
wpi:60160,Yantai,China,37.549999999999997,121.450000000000003
wpi:61547,Sakai-Senboku,Japan,34.549999999999997,135.433333000000005
wpi:50610,Sabang,Indonesia,5.883333000000000,95.316666999999995
wpi:49962,Pelabuhan Sungai Udang,Malaysia,2.250000000000000,102.133332999999993
wpi:54120,Warrnambool,Australia,-38.399999999999999,142.483332999999988
wpi:61940,Takamatsu,Japan,34.350000000000001,134.050000000000011
wpi:7600,Stamford,United States,41.033332999999999,-73.549999999999997
wpi:61680,Tokuyama,Japan,34.033332999999999,131.816666999999995
wpi:7740,Troy,United States,42.733333000000002,-73.700000000000003
wpi:61490,Yokkaichi,Japan,34.966667000000001,136.633332999999993
wpi:62224,Shibushi Wan,Japan,31.466667000000001,131.099999999999994
wpi:61410,Uraga Ko,Japan,35.233333000000002,139.716667000000001
wpi:49830,Pelabuhan Bass,Malaysia,6.316667000000000,99.833332999999996
wpi:59950,Zhen Hai,China,29.949999999999999,121.700000000000003
wpi:58315,Santa Cruz (Marinduque Isl),Philippines,13.500000000000000,122.066666999999995
wpi:48035,Sokhna Port Gas Tanker Terminal,Egypt,29.683333000000001,32.366667000000000
wpi:61370,Tateyama Ko,Japan,35.000000000000000,139.800000000000011
wpi:61580,Uno Ko,Japan,34.483333000000002,133.949999999999989
wpi:62113,Yanai,Japan,33.950000000000003,132.133332999999993
wpi:55050,Whangarei,New Zealand,-35.799999999999997,174.433333000000005
wpi:61550,Osaka,Japan,34.649999999999999,135.433333000000005
wpi:61460,Shimizu Ko,Japan,35.016666999999998,138.500000000000000
wpi:61700,Shimonoseki,Japan,33.933332999999998,130.933333000000005
wpi:51815,Tanjung Santan,Indonesia,-0.100000000000000,117.533332999999999
wpi:39935,Miseno,Italy,40.788158156000001,14.091097255999999
wpi:40352,Scalo Vecchio,Italy,35.854999999999997,12.863000000000000
wpi:40745,Porto Di Chioggia,Italy,45.233333000000002,12.300000000000001
wpi:40650,Civitanova Marche,Italy,43.316000000000003,13.734000000000000
wpi:40155,Levanzo,Italy,37.987000000000002,12.340999999999999
wpi:40720,Porto Di Corsini,Italy,44.494999999999997,12.291000000000000
wpi:40785,Grado,Italy,45.697000000000003,13.298000000000000
wpi:39910,Ischia,Italy,40.747999999999998,13.944000000000001
wpi:40090,Villa San Giovanni,Italy,38.222000000000001,15.630000000000001
wpi:40560,Bisceglie,Italy,41.246000000000002,16.509000000000000
wpi:40570,Trani,Italy,41.283420642999999,16.423705752000000
wpi:40700,Rimini,Italy,44.081000000000003,12.574000000000000
wpi:39840,Ponza,Italy,40.895000000000003,12.964000000000000
wpi:40060,Vibo Valentia Marina,Italy,38.722999999999999,16.129999999999999
wpi:40145,San Vito Lo Capo,Italy,38.180999999999997,12.736000000000001
wpi:39795,Porto Ercole,Italy,42.404000000000003,11.212999999999999
wpi:40282,Giardini Naxos,Italy,37.828000000000003,15.273000000000000
wpi:40120,Termini Imerese,Italy,37.984999999999999,13.723000000000001
wpi:40680,Fano,Italy,43.856999999999999,13.016999999999999
wpi:39855,Terracina,Italy,41.283000000000001,13.257999999999999
wpi:40640,San Benedetto Del Tronto,Italy,42.960000000000001,13.891999999999999
wpi:39500,Chiavari - Lavagna,Italy,44.305000000000000,9.326000000000001
wpi:39570,Viareggio,Italy,43.862000000000002,10.234000000000000
wpi:39850,San Felice Circeo,Italy,41.225999999999999,13.097000000000000
wpi:40460,Corigliano Calabro,Italy,39.671999999999997,16.529000000000000
wpi:40450,Ciro Marina,Italy,39.372000000000000,17.135999999999999
wpi:40510,Monopoli,Italy,40.954999999999998,17.308000000000000
wpi:40280,Riposta,Italy,37.734999999999999,15.209000000000000
wpi:40140,Castellammare Del Golfo,Italy,38.031999999999996,12.885000000000000
wpi:40520,Mola Di Bari,Italy,41.061999999999998,17.100000000000001
wpi:39940,Pozzuoli,Italy,40.823999999999998,14.109999999999999
wpi:40355,Cala Pozzolana,Italy,35.863999999999997,12.852000000000000
wpi:39900,Forio,Italy,40.741999999999997,13.859000000000000
wpi:39310,Porto Torres,Italy,40.851999999999997,8.396000000000001
wpi:40200,Porto Empedocle,Italy,37.277999999999999,13.528000000000000
wpi:40630,Pescara,Italy,42.463999999999999,14.236000000000001
wpi:40490,Otranto,Italy,40.152000000000001,18.492999999999999
wpi:40165,Favignana,Italy,37.933000000000000,12.324000000000000
wpi:39920,Procida,Italy,40.770000000000003,14.031000000000001
wpi:39865,Formia,Italy,41.253999999999998,13.614000000000001
wpi:40670,Senigallia,Italy,43.723999999999997,13.221000000000000
wpi:40635,Giulianova,Italy,42.756000000000000,13.978999999999999
wpi:40150,Trapani,Italy,38.012000000000000,12.506000000000000
wpi:39420,Rada Di Vado,Italy,44.265000000000001,8.452999999999999
wpi:40160,Marettimo,Italy,37.966000000000001,12.074999999999999
wpi:39260,Porto Vesme,Italy,39.194000000000003,8.384000000000000
wpi:40080,Reggio Di Calabria,Italy,38.128999999999998,15.650000000000000
wpi:39905,Casamicciola,Italy,40.752000000000002,13.912000000000001
wpi:40710,Cesenatico,Italy,44.207999999999998,12.407999999999999
wpi:39790,Porto Santo Stefano,Italy,42.439999999999998,11.122000000000000
wpi:7840,Tompkinsville SI,United States,40.633333000000000,-74.066666999999995
wpi:40350,Lampedusa,Italy,35.494000000000000,12.601000000000001
wpi:61810,Tsuruga Ko,Japan,35.649999999999999,136.066666999999995
wpi:7830,Stapleton SI,United States,40.633333000000000,-74.066666999999995
wpi:48257,Port Of Sohar,Oman,24.516667000000002,56.633333000000000
wpi:40243,Santa Panagia,Italy,37.069000000000003,15.297000000000001
wpi:61400,Yokosuka Ko,Japan,35.283332999999999,139.666666999999990
wpi:39780,Giglio Porto,Italy,42.362000000000002,10.920999999999999
wpi:40230,Pozzallo,Italy,36.716667000000001,14.850000000000000
wpi:40190,Sciacca,Italy,37.502000000000002,13.074999999999999
wpi:39930,Baia,Italy,40.817000000000000,14.074000000000000
wpi:40780,Nogaro,Italy,45.759000000000000,13.167000000000000
wpi:40730,Porto Garibaldi,Italy,44.677000000000000,12.252000000000001
wpi:40690,Pesaro,Italy,43.927999999999997,12.903000000000000
wpi:45140,Bur Sa'id,Egypt,31.266667000000002,32.299999999999997
wpi:47960,Nuwaybi',Egypt,28.966667000000001,34.649999999999999
wpi:47982,At Tur,Egypt,28.233332999999998,33.616667000000000
wpi:47987,Marsa az Zaytiyah,Egypt,27.850000000000001,33.600000000000001
wpi:48615,Vadinar Terminal,India,22.466666666999998,69.666666667000001
wpi:48613,Sikka,India,22.433333000000001,69.833332999999996
wpi:48680,Porbandar,India,21.633333000000000,69.599999999999994
wpi:49030,New Mangalore,India,12.916667000000000,74.816666999999995
wpi:49130,Kochi (Cochin),India,9.966666999999999,76.233333000000002
wpi:49320,Tuticorin,India,8.800000000000001,78.166667000000004
wpi:49010,Honavar,India,14.283333333000000,74.450000000000003
wpi:49287,Batticaloa Roads,Sri Lanka,7.766666667000000,81.683333332999993
wpi:48890,Port Dabhol,India,17.583333332999999,73.166666667000001
wpi:48895,Jaigarh Bay,India,17.300000000000001,73.216666666999998
wpi:48720,Jafarabad,India,20.866666667000001,71.383333332999996
wpi:49540,Dhamra,India,20.816666667000000,86.966666666999998
wpi:49479,Gangavaram,India,17.633333332999999,83.250000000000000
wpi:49470,Kakinada Bay,India,17.000000000000000,82.316666999999995
wpi:49370,Karaikal Port,India,10.833333000000000,79.866667000000007
wpi:49410,Cuddalore,India,11.716666999999999,79.766666999999998
wpi:48770,Magdalla,India,21.149999999999999,72.750000000000000
wpi:49290,Trincomalee Harbor,Sri Lanka,8.550000000000001,81.216667000000001
wpi:39155,Porto Cervo,Italy,41.137000000000000,9.539999999999999
wpi:39280,Alghero,Italy,40.567999999999998,8.307000000000000
wpi:39170,Golfo Aranci,Italy,40.993000000000002,9.624000000000001
wpi:39230,Sant'Antioco,Italy,39.066000000000003,8.460000000000001
wpi:39150,Liscia Di Vacca,Italy,41.140999999999998,9.510999999999999
wpi:39160,Cala Volpe,Italy,41.088000000000001,9.542000000000000
wpi:49560,Calcutta,India,22.550000000000001,88.333332999999996
wpi:48845,Jawaharlal Nehru Port (Nhava Shiva),India,18.949999999999999,72.950000000000003
wpi:48990,Karwar,India,14.816667000000001,74.116667000000007
wpi:49555,Haldia Port,India,22.016667000000002,88.083332999999996
wpi:48730,Pipavav Bandar,India,20.916667000000000,71.516666999999998
wpi:49430,Pondicherry,India,11.933332999999999,79.833332999999996
wpi:48760,Bhavnagar,India,21.766667000000002,72.233333000000002
wpi:49535,Paradip,India,20.266667000000002,86.683333000000005
wpi:49454,Kamarajar Port,India,13.261388888999999,80.342500000000001
wpi:49250,Galle Harbor,Sri Lanka,6.033055556000000,80.228333332999995
wpi:49500,Gopalpur,India,19.301944444000000,84.966666666999998
wpi:48840,Mumbai (Bombay),India,18.966667000000001,72.866667000000007
wpi:49110,Beypore,India,11.166667000000000,75.799999999999997
wpi:48900,Ratnagiri,India,16.983332999999998,73.283332999999999
wpi:49000,Belekeri,India,14.699999999999999,74.266666999999998
wpi:49350,Nagappattinam,India,10.766667000000000,79.849999999999994
wpi:48674,Dahej,India,21.699999999999999,72.533332999999999
wpi:48960,Panaji,India,15.500000000000000,73.816666999999995
wpi:49300,Kankesanturai,Sri Lanka,9.816667000000001,80.049999999999997
wpi:49550,Baleshwar,India,21.483333333000001,86.950000000000003
wpi:49160,Quilon (Kollam),India,8.871944444000000,76.583888888999994
wpi:49040,Azhikal (Azhikkal),India,11.945555556000000,75.309444443999993
wpi:49170,Trivandrum,India,8.483333000000000,76.950000000000003
wpi:49180,Kolachel,India,8.166667000000000,77.250000000000000
wpi:49100,Calicut (Kozhikode),India,11.250000000000000,75.766666999999998
wpi:9550,San Miguel De Cozumel,Mexico,20.500000000000000,-86.966667000000001
wpi:9425,Dos Bocas Terminal,Mexico,18.433333000000001,-93.216667000000001
wpi:11980,San Lorenzo,Venezuela,9.783333000000001,-71.066666999999995
wpi:11840,Paarden Baai - (Oranjestad),Aruba,12.516667000000000,-70.033332999999999
wpi:12230,El Guamache,Venezuela,10.900000000000000,-64.099999999999994
wpi:12185,Puerto La Cruz,Venezuela,10.250000000000000,-64.633332999999993
wpi:12200,Guanta,Venezuela,10.250000000000000,-64.583332999999996
wpi:12090,Puerto Cumarebo,Venezuela,11.483333000000000,-69.349999999999994
wpi:12220,Cumana (Puerto Sucre),Venezuela,10.466666999999999,-64.183333000000005
wpi:11940,Santa Marta,Colombia,11.250000000000000,-74.216667000000001
wpi:11910,Cartagena,Colombia,10.416667000000000,-75.533332999999999
wpi:11935,Pozos Colorados,Colombia,11.150000000000000,-74.250000000000000
wpi:11946,Puerto Bolivar,Colombia,12.250000000000000,-71.966667000000001
wpi:12180,Jose Terminal,Venezuela,10.100000000000000,-64.849999999999994
wpi:45025,Tarabulus,Lebanon,34.450000000000003,35.833333000000003
wpi:45003,Tartus,Syria,34.899999999999999,35.866667000000000
wpi:45030,Bayrut,Lebanon,33.899999999999999,35.500000000000000
wpi:45005,Baniyas,Syria,35.188333333000003,35.943333332999998
wpi:10978,Amber Cove,Dominican Republic,19.833333332999999,-70.766666666999996
wpi:10962,Manzanillo,Dominican Republic,19.716666666999998,-71.750000000000000
wpi:9930,Freeport,Bermuda,32.316666667000000,-64.833333332999999
wpi:10030,Providenciales,Turks and Caicos Islands,21.733333333000001,-72.283333333000002
wpi:10370,Santiago De Cuba,Cuba,20.016667000000002,-75.833332999999996
wpi:10320,Puerto Guantanamo,Cuba,19.983332999999998,-75.133332999999993
wpi:11010,Sanchez,Dominican Republic,19.233332999999998,-69.616667000000007
wpi:9960,Hamilton,Bermuda,32.299999999999997,-64.783332999999999
wpi:11000,Santa Barbara De Samana,Dominican Republic,19.199999999999999,-69.333332999999996
wpi:10280,Cayo Moa Grande,Cuba,20.666667000000000,-74.900000000000006
wpi:10585,Cayman Brac,Cayman Islands,19.750000000000000,-79.750000000000000
wpi:10120,Cardenas,Cuba,23.050000000000001,-81.200000000000003
wpi:10550,Nueva Gerona,Cuba,21.916667000000000,-82.799999999999997
wpi:11075,Cabo Rojo,Dominican Republic,17.916667000000000,-71.650000000000006
wpi:10130,Isabela De Sagua,Cuba,22.949999999999999,-80.000000000000000
wpi:10710,Port Antonio,Jamaica,18.183333000000001,-76.450000000000003
wpi:11380,Gustavia,Guadeloupe,17.899999999999999,-62.850000000000001
wpi:10110,Matanzas,Cuba,23.050000000000001,-81.549999999999997
wpi:10980,Puerto Plata,Dominican Republic,19.800000000000001,-70.700000000000003
wpi:10250,Felton,Cuba,20.733332999999998,-75.599999999999994
wpi:10930,Cap Haitien,Haiti,19.766667000000002,-72.200000000000003
wpi:9985,Freeport,The Bahamas,26.516667000000002,-78.783332999999999
wpi:11370,Philipsburg,Sint Maarten,18.016667000000002,-63.049999999999997
wpi:10580,Georgetown,Cayman Islands,19.300000000000001,-81.383332999999993
wpi:11350,Road Harbor,British Virgin Islands,18.416667000000000,-64.616667000000007
wpi:10460,Manzanillo,Cuba,20.350000000000001,-77.116667000000007
wpi:9987,South Riding Point,The Bahamas,26.616667000000000,-78.216667000000001
wpi:11630,Castries,Saint Lucia,14.016667000000000,-61.000000000000000
wpi:10540,Cienfuegos,Cuba,22.149999999999999,-80.450000000000003
wpi:10530,Casilda,Cuba,21.750000000000000,-79.983333000000002
wpi:11020,La Romana,Dominican Republic,18.416667000000000,-68.966667000000001
wpi:9990,Nassau,The Bahamas,25.083333000000000,-77.349999999999994
wpi:10470,Guayabal,Cuba,20.699999999999999,-77.616667000000007
wpi:48030,North Ain Sukhna Port,Egypt,29.649999999999999,32.366667000000000
wpi:10210,Banes,Cuba,20.916666667000001,-75.716666666999998
wpi:10140,Caibarien,Cuba,22.533333333000002,-79.466666666999998
wpi:10290,Baracoa,Cuba,20.350000000000001,-74.500000000000000
wpi:10240,Preston,Cuba,20.766666666999999,-75.650000000000006
wpi:10480,Santa Cruz del Sur,Cuba,20.699999999999999,-77.983333333000004
wpi:47946,Sawakin Harbor,Sudan,19.133333000000000,37.350000000000001
wpi:10505,Palo Alto,Cuba,21.583333332999999,-78.966666666999998
wpi:47900,Mitsiwa Harbor,Eritrea,15.616667000000000,39.466667000000001
wpi:47880,Assab,Eritrea,13.000000000000000,42.750000000000000
wpi:16260,Moss,United States,36.799999999999997,-121.783332999999999
wpi:48090,Al Aqabah,Jordan,29.516667000000002,35.000000000000000
wpi:48045,El-Adabiya,Egypt,29.866667000000000,32.466667000000001
wpi:48055,Ain Sukhna Terminal,Egypt,29.583333000000000,32.366667000000000
wpi:47940,Port Sudan,Sudan,19.600000000000001,37.233333000000002
wpi:54830,Dover,Australia,-43.316667000000002,147.033332999999999
wpi:48140,Jiddah,Saudi Arabia,21.483332999999998,39.183332999999998
wpi:48142,Jizan,Saudi Arabia,16.899999999999999,42.483333000000002
wpi:8680,St Petersburg,United States,27.766667000000002,-82.616667000000007
wpi:46180,Sea Eagle Terminal,Nigeria,4.800000000000000,5.316667000000000
wpi:46008,Espoir Marine Terminal,Cote D'Ivoire,5.050000000000000,-4.450000000000000
wpi:45970,Baobab Marine Terminal,Cote D'Ivoire,4.966667000000000,-4.550000000000000
wpi:45963,San Pedro,Cote D'Ivoire,4.737777778000000,-6.611111111000000
wpi:46070,Tema,Ghana,5.631944444000000,0.015555556000000
wpi:48165,Al Ahmadi,Yemen,14.833333000000000,42.966667000000001
wpi:48190,Aden,Yemen,12.783333000000001,44.950000000000003
wpi:45990,Port Bouet,Cote D'Ivoire,5.233333000000000,-3.966667000000000
wpi:46131,Tin Can Island,Nigeria,6.350000000000000,3.350000000000000
wpi:46000,Abidjan,Cote D'Ivoire,5.250000000000000,-4.016667000000000
wpi:46090,Lome,Togo,6.133333000000000,1.283333000000000
wpi:46095,Kpeme,Togo,6.200000000000000,1.516667000000000
wpi:46171,Ukpokiti Marine Terminal,Nigeria,5.733333333000000,4.833333333000000
wpi:46040,Takoradi,Ghana,4.883333000000000,-1.733333000000000
wpi:46200,Pennington Oil Terminal,Nigeria,4.250000000000000,5.616667000000000
wpi:46110,Cotonou,Benin,6.350000000000000,2.433333000000000
wpi:46190,Brass Oil Terminal,Nigeria,4.066667000000000,6.283333000000000
wpi:48214,Rudum Terminal,Yemen,13.983333000000000,47.916666999999997
wpi:48235,Duqm,Oman,19.673252583000000,57.716908916000001
wpi:47850,Djibouti,Djibouti,11.600000000000000,43.133333000000000
wpi:48210,Al Mukalla,Yemen,14.516667000000000,49.116667000000000
wpi:48230,Mina Raysut,Oman,16.951111110999999,54.029166666999998
wpi:48216,Balhaf,Yemen,13.966666999999999,48.183332999999998
wpi:48202,Ash Shihr Oil Terminal,Yemen,14.699999999999999,49.483333332999997
wpi:48198,Nishtun,Yemen,15.816667000000001,52.200000000000003
wpi:49640,Bassein,Burma,16.783333333000002,94.733333333000004
wpi:48259,Khawr Khasab,Oman,26.216667000000001,56.233333000000002
wpi:48520,Bandar Abbas,Iran,27.149999999999999,56.200000000000003
wpi:49650,Rangoon,Burma,16.766667000000002,96.166667000000004
wpi:49660,Moulmein Harbor,Burma,16.483332999999998,97.616667000000007
wpi:48590,Gwadar,Pakistan,25.133333000000000,62.299999999999997
wpi:2555,Port de Valleyfield,Canada,45.216666666999998,-74.099999999999994
wpi:9548,Punta Venado,Mexico,20.566666667000000,-87.133333332999996
wpi:9570,Puerto Costa Maya,Mexico,18.733333333000001,-87.683333332999993
wpi:9440,Frontera,Mexico,18.533332999999999,-92.650000000000006
wpi:9590,Belize City,Belize,17.500000000000000,-88.183333000000005
wpi:9395,Cayo Arcas Terminal,Mexico,20.166667000000000,-91.983333000000002
wpi:9490,Ciudad Del Carmen,Mexico,18.633333000000000,-91.866667000000007
wpi:9380,Veracruz,Mexico,19.199999999999999,-96.133332999999993
wpi:9690,Puerto Castilla,Honduras,16.000000000000000,-85.983333000000002
wpi:9410,Nanchital,Mexico,18.066666999999999,-94.416667000000004
wpi:9670,La Ceiba,Honduras,15.783333000000001,-86.799999999999997
wpi:9660,Tela,Honduras,15.783333000000001,-87.450000000000003
wpi:9405,Coatzacoalcos,Mexico,18.149999999999999,-94.416667000000004
wpi:49730,Victoria Point Harbor,Burma,9.983333332999999,98.549999999999997
wpi:9855,Punta Rincon,Panama,9.016666667000001,-80.700000000000003
wpi:9768,San Andres Island,Colombia,12.566666667000000,-81.700000000000003
wpi:9760,Puerto Cabezas,Nicaragua,14.016667000000000,-83.383332999999993
wpi:9769,El Bluff,Nicaragua,12.000000000000000,-83.700000000000003
wpi:9805,Puerto Moin,Costa Rica,10.000000000000000,-83.083332999999996
wpi:9598,Big Creek,Belize,16.516666666999999,-88.400000000000006
wpi:9810,Puerto Limon,Costa Rica,9.983333000000000,-83.016666999999998
wpi:9675,Coxen Hole,Honduras,16.316666999999999,-86.549999999999997
wpi:9770,Bluefields,Nicaragua,12.016667000000000,-83.750000000000000
wpi:48280,Hulaylah Oil Terminal,United Arab Emirates,25.983332999999998,55.933332999999998
wpi:51200,Panarukan,Indonesia,-7.700000000000000,113.933333000000005
wpi:51810,Benoa,Indonesia,0.983333000000000,117.966667000000001
wpi:52297,Parepare,Indonesia,-4.000000000000000,119.616667000000007
wpi:48264,Mina Saqr,United Arab Emirates,25.983332999999998,56.049999999999997
wpi:48480,Jazireh-Ye Lavan Oil Terminal,Iran,26.783332999999999,53.333333000000003
wpi:48272,Sharjah Offshore Terminal,United Arab Emirates,25.583333000000000,55.399999999999999
wpi:46230,Calabar,Nigeria,4.966667000000000,8.316667000000001
wpi:46178,Yoho Terminal,Nigeria,4.016667000000000,7.466667000000000
wpi:48273,Umm Al Qaywayn,United Arab Emirates,25.583333000000000,55.583333000000003
wpi:48269,Al Jazeera Port,United Arab Emirates,25.716667000000001,55.783332999999999
wpi:46292,Kome Kribi 1 Marine Terminal,Cameroon,2.916667000000000,9.800000000000001
wpi:48276,Mina Jabal Ali,United Arab Emirates,25.016667000000002,55.049999999999997
wpi:48271,Ash Shariqah,United Arab Emirates,25.366666667000001,55.383333333000003
wpi:48275,Dubayy,United Arab Emirates,25.266666666999999,55.299999999999997
wpi:46287,Ebome Marine Terminal,Cameroon,2.800000000000000,9.816667000000001
wpi:46295,Kribi Deep Sea Port,Cameroon,2.718531540000000,9.860530084000001
wpi:48270,Ajman,United Arab Emirates,25.416667000000000,55.433332999999998
wpi:46262,Limboh Terminal,Cameroon,3.983333000000000,9.150000000000000
